link_produk,brand,harga,lokasi_toko,potongan,voucher_klaim,penjualan,jumlah_rating,keunggulan,metode_transaksi
https://www.lazada.co.id/products/pdp-i7334928485.html,Samsung A16 5g Amoled Screen Nfc Ram 8+256 Gb Fast Charging 30 Minutes Full (Free Travel Adapter) 1 Year Guarantee (Replaces A15),Rp2.195.000,Kota Depok,12% Off,Voucher save 12%,196 sold,(76),,
https://www.lazada.co.id/products/pdp-i18823989961.html,Samsung A07 4/128Gb 4/64Gb New 1 Year Guarantee,Rp1.500.000,Kab. Bogor,,,,,New,
https://www.lazada.co.id/products/pdp-i8404766248.html,Redmi A5 4/128GB Xiaomi Indonesia Resmi,Rp1.484.200,Kota Jakarta Pusat,,,130 sold,(33),New,
https://www.lazada.co.id/products/pdp-i8698700067.html,Advan X1 Ram 8+8Gb/128Gb Nfc - 64Mp Camera Mediatek Helio G100 8/128Gb - Official Advan Guarantee,Rp1.799.900,Kota Jakarta Barat,10% Off,Voucher save 10%,,(1),,
https://www.lazada.co.id/products/pdp-i8143948842.html,POCO X5 5G Smartphone 8GB/256GB RAM Tinggi 120Hz AMOLED Snapdragon 695 48MP Triple Kamera - Biru Garansi Resmi,Rp3.088.888,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i18827281280.html,Samsung galaxy a55,Rp3.300.000,Kota Jakarta Pusat,40% Off,Voucher save 40%,,,New,
https://www.lazada.co.id/products/pdp-i7349540268.html,Xiaomi Redmi 15C Ram 6/128GB L New L seal L official warranty,Rp1.649.000,Kab. Jember,,,,(1),,
https://www.lazada.co.id/products/pdp-i18822124400.html,"[New Launch] Vivo V70 Fe 8/256Gb 7000Mah, Official Vivo Indonesia Warranty 1 Year, 200Mp Main Camera",Rp6.499.000,Kota Jakarta Utara,7% Off,Voucher save 7%,,,New,
https://www.lazada.co.id/products/pdp-i8724368629.html,[if I Were You] Poco C85 Official Guarantee from Xiaomi Indonesia,Rp1.938.000,Kota Jakarta Pusat,,,11 sold,,,
https://www.lazada.co.id/products/pdp-i18827992018.html,Tecno Camon 50 Pro 5g Ram 8/256Gb 12/256Gb 12/512Gb |   Tecno Camon50 Pro 5g Ram 8/256Gb 12/256Gb 12/512Gb Official Warranty,Rp5.359.900,Kota Jakarta Barat,18% Off,Voucher save 18%,,,New,
https://www.lazada.co.id/products/pdp-i18821980964.html,"Vivo V70 Fe 8/256Gb, 8/512Gb & 12/256Gb Amoled 1.5K Fhd+ 7000Mah |   Official Vivo Indonesia Warranty 1 Year",Rp6.499.000,Kota Jakarta Utara,7% Off,Voucher save 7%,,,New,
https://www.lazada.co.id/products/pdp-i8398916337.html,"Tecno Camon 50 8/128Gb, 8/256Gb & 12/256Gb Mediatek Helio G200 6.78"" Amoled 120Hz 6340 Mah 50Mp Sony Lytia 700C |   Official Tecno Indonesia Warranty 1 Year",Rp3.742.000,Kota Jakarta Barat,2% Off,Voucher save 2%,65 sold,(35),,
https://www.lazada.co.id/products/pdp-i8815268332.html,"Realme C85 5g 8/256Gb - 50Mp Camera, 6300 Mediatek Dimensity - Realme C 85 5g Official Warranty",Rp3.259.900,Kota Jakarta Barat,28% Off,Voucher save 28%,5 sold,(2),,
https://www.lazada.co.id/products/pdp-i8790080614.html,Tecno Pova 7 5G 8/256GB & 8/128GB official warranty interstellar spaceship design MediaTek dimension 7300 6000mAh 45W flash charge 144Hz Display,Rp3.029.000,Kab. Purwakarta,13% Off,Voucher save 13%,15 sold,,,
https://www.lazada.co.id/products/pdp-i8714580312.html,Realme 14 5G 8Gb/256Gb | Snapdragon 6s Gen 4 | Amoled 120Hz | Titan battery 6000mAh 45W Fastcharge | Bergaransi resmi,Rp4.399.000,Kab. Sidoarjo,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8141150349.html,POCO X6 Pro 5G 12/512GB Garansi Resmi/ BNIB,Rp4.475.000,Kab. Wonogiri,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i18826824973.html,"Infinix Note 50 Pro 8/256 G100 Ultimate 6.78"" AMOLED 50MP 90W 5200mAh Garansi Resmi Indonesia",Rp1.979.400,Kota Jakarta Pusat,40% Off,Voucher save 40%,,,New,
https://www.lazada.co.id/products/pdp-i8625878950.html,Infinix Gt 30 Pro 5g 8Gb/256Gb Official Warranty from Infinix Indonesia,Rp3.899.000,Kota Jakarta Pusat,15% Off,Voucher save 15%,19 sold,(6),,
https://www.lazada.co.id/products/pdp-i18823991475.html,Oppo A5Pro 4g All Variants Ram and Rom Official Guarantee,Rp2.799.000,Kab. Sidoarjo,,,,,,
https://www.lazada.co.id/products/pdp-i8712676015.html,Infinix Hot 50 8/128Gb 6/256Gb Full Set Like New,Rp1.750.000,Kota Jakarta Barat,8% Off,Voucher save 8%,,,,
https://www.lazada.co.id/products/pdp-i7384682581.html,Samsung Galaxy A17 5g / 4g Official Warranty,Rp2.815.000,Kota Jakarta Selatan,,,113 sold,(12),,
https://www.lazada.co.id/products/pdp-i8758144369.html,Vivo V60,Rp6.200.000,Kota Jakarta Selatan,,,,,,
https://www.lazada.co.id/products/pdp-i8040396333.html,Xiaomi Redmi 13 Official Guarantee from Xiaomi Indonesia,Rp2.000.000,Kota Jakarta Utara,,,7 sold,(5),,
https://www.lazada.co.id/products/pdp-i8819820014.html,Xiaomi Redmi Note 15 Pro 5g 8/256Gb Official Warranty,Rp4.699.000,Kab. Sidoarjo,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i18823838574.html,Cheapest Promo for Hp Pova 7 4g Ram 8/128 and 8/256Gb Nfc + Fast Charger Original 100%,Rp2.228.000,Kota Jakarta Barat,7% Off,Voucher save 7%,,(0),,
https://www.lazada.co.id/products/pdp-i8321086733.html,Official Infinix Hot 60 Pro 8+256Gb Display Type Amoled 6.78 Inches - Helio G200,Rp2.579.000,Kota Tangerang,28% Off,Voucher save 28%,86 sold,(21),Instant Delivery,
https://www.lazada.co.id/products/pdp-i8725340615.html,Xiaomi Poco F4 GT Ram 8/256GB | Ram 12/256GB Second Original,Rp2.979.111,Kota Surabaya,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8368540596.html,"vivo Y29 (8/256) - Design Marmer Eksklusif, 6500mAh Tahan 3 Hari, Tahan Banting Ekstrem, AI Erase 2.0 + AI Circle to Search",Rp3.299.000,Kab. Tangerang,,Trade In,290 sold,(133),,
https://www.lazada.co.id/products/pdp-i7982620376.html,Poco X6 pro 5G 12/512gb New Baru Garansi Resmi Black Grey Yellow,Rp5.350.000,Kab. Brebes,,,,,,
https://www.lazada.co.id/products/pdp-i8735814461.html,Vivo V60 5G NFC (8/256GB - 12/256GB - 12/512GB) snapdragon 7 Gen4-triple 50MP Zeiss multifocal patriot-6500mah-fastcharging 90W official warranty 1 year,Rp6.943.000,Kab. Bekasi,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i8727216722.html,"Oppo A6 6/128 6/256 50Mp Ultra Clear Camera, Theft Protection, Official Guarantee Cod",Rp4.099.000,Kota Jakarta Utara,18% Off,Voucher save 18%,,,,
https://www.lazada.co.id/products/pdp-i8713706406.html,INFINIX HOT 40i RAM 8/256GB,Rp1.612.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8779690666.html,Xiaomi Poco X7,Rp1.363.440,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8791804670.html,"Motorola G57 Power 5g 8/256Gb, Snapdragon 6S Gen 4 (4Nm), 700Mah 30W Turbopower Charging |   Official Motorola Warranty 1 Year",Rp3.097.000,Kota Jakarta Barat,11% Off,Voucher save 11%,,(1),,
https://www.lazada.co.id/products/pdp-i8737682835.html,Apple iPhone 17,Rp17.249.000,Kota Depok,,Trade In,88 sold,(14),,
https://www.lazada.co.id/products/pdp-i8621848968.html,Poco C71 (4GB/128GB) unisoc t7250-32mp AI camera-6.88 inch IPS LCD Rheinland protection-Li-Po 5200mAh official warranty 15 months,Rp1.443.000,Kab. Bekasi,10% Off,Voucher save 10%,8 sold,(3),,
https://www.lazada.co.id/products/pdp-i7710148788.html,REDMI A2 RAM 3/32 GB GARANSI RESMI ORIGINAL BISA KREDIVO / PAYLATER,Rp999.000,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i8274476139.html,"Infinix Smart 8 4/128GB - Up to 8GB RAM - 6.6"" Magic Ring - 5000 mAh",Rp1.233.022,Kota Jakarta Barat,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8358292901.html,Tecno spark 10 Ram 8 Rom 128GB,Rp1.295.000,Kota Surabaya,19% Off,Voucher save 19%,,,,
https://www.lazada.co.id/products/pdp-i8821310399.html,Tecno Spark Go 3 4/64GB 4/128GB [Garansi Resmi Tecno],Rp1.427.000,Kota Jakarta Timur,3% Off,Voucher save 3%,,,,
https://www.lazada.co.id/products/pdp-i18816103980.html,"Hanphone Tecno Spark 30C – 8/256Gb, 120Hz Display, Sony 48Mp Camera, Helio G81, 5000Mah, Ip54, 7.8mm Ultra Slim, Nfc",Rp1.386.000,Kota Jakarta Barat,13% Off,Voucher save 13%,,,,
https://www.lazada.co.id/products/pdp-i8257148116.html,SAMSUNG M21 4/64GB 90% 2ND COLOR BLUE,Rp1.200.000,Kota Bandung,,,,,,
https://www.lazada.co.id/products/pdp-i18826405438.html,Vivo Y29 6/128GB | 8/128GB | 8/256GB,Rp1.439.400,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8763238897.html,TERBARU XIAOMI POCO C65 RAM 8/256GB GARANSI,Rp1.349.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8411528059.html,Samsung Galaxy A26 5g Smartphone,Rp4.119.000,Kota Jakarta Pusat,4% Off,Voucher save 4%,38 sold,(4),,
https://www.lazada.co.id/products/pdp-i8318786248.html,HP REALME C75x | C75 nfc 8/128 GB - 8/256 GB RAM UPTO 24GB Tahan Banting & Air 100% BARU ORIGINAL GARANSI RESMI,Rp2.199.000,Kota Medan,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i8728392622.html,Tecno Pova 5 Pro Ram 8 Rom 256GB  Second Original,Rp2.100.999,Kota Surabaya,16% Off,Voucher save 16%,,,,
https://www.lazada.co.id/products/pdp-i18827514857.html,Xiaomi 17 5G 12/256GB NFC ( FREE BUDS ) Garansi Resmi,Rp14.999.000,Kota Semarang,,,,,,
https://www.lazada.co.id/products/pdp-i8372276574.html,TECNO SPARK 30 PRO,Rp2.099.000,Kota Surabaya,,,,(2),,
https://www.lazada.co.id/products/pdp-i8307682978.html,[PROMO] Redmi Note 12 Pro 5G 8/256GB Redmi Note 12 Pro 4G 8/256GB 6/128GB Fullset Like-NEW,Rp2.200.000,Kota Jakarta Barat,1% Off,Voucher save 1%,,,,
https://www.lazada.co.id/products/pdp-i8728390857.html,Tecno Pova 6 Ram 8/256Gb |   12/256Gb Used Original,Rp2.278.999,Kota Surabaya,1% Off,Voucher save 1%,,,,
https://www.lazada.co.id/products/pdp-i8747640390.html,Google Pixel 7A 8/128Gb 5G Original,Rp3.840.000,Kab. Bandung Barat,,,16 sold,,,
https://www.lazada.co.id/products/pdp-i8763932699.html,Infinix Smart 10 Plus 8/128Gb - up to 16Gb Extended Ram,Rp1.600.000,Kota Jakarta Barat,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i7991568415.html,Hp Tecno Camon 40 Pro 5g 8/256 Nfc Official Tecno Warranty,Rp4.499.000,Kota Makassar,,,,(1),,
https://www.lazada.co.id/products/pdp-i8812398750.html,Samsung Galaxy A56 5G 8/256 12/256,Rp4.950.000,Kota Jakarta Barat,,,,(2),,
https://www.lazada.co.id/products/pdp-i8666132268.html,Tecno Pova 7 Curve 5G 8/256GB NFC Garansi Resmi,Rp3.099.000,Kota Semarang,,,,(1),,
https://www.lazada.co.id/products/pdp-i8729616801.html,"Handphone Tecno Camon 40 Pro 5G - 8 + 8GB */256GB, MediaTek d7300 Ultimate, 6.78 ”FHD + 144Hz 3D curved AMOLED, 50MP Sony & 8MP ultra wide camera + 50MP front camera, 5200mAh, IP68 & 69",Rp3.850.000,Kota Jakarta Barat,3% Off,Voucher save 3%,8 sold,,,
https://www.lazada.co.id/products/pdp-i8785788624.html,Tecno Spark 40 6/128Gb Free Gift Box Official Indonesian Guarantee,Rp1.909.000,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i8154746259.html,Oppo A60 NFC 8/256GB smartphone,Rp2.799.000,Kota Semarang,,,,(2),,
https://www.lazada.co.id/products/pdp-i8133640823.html,hp xiaomi redmi note 10 5G ram 4/128 [4gb 128gb] NFC baterai 5000 mAh - garansi resmi,Rp1.750.000,Kota Jakarta Timur,,,,(2),,
https://www.lazada.co.id/products/pdp-i8741926803.html,Infinix Hot 60 Pro+ 8/256Gb - up to 16Gb Extended Ram - Helio G200 - 6.78 Inch 1.5K Amoled,Rp2.450.000,Kota Jakarta Barat,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i18826549571.html,Samsung Galaxy A26 5G 8/256 GB 8GB 256GB Garansi Resmi,Rp2.172.852,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8397390910.html,New Samsung A56 5g Hp |   Samsung A36 5g 12/256Gb & 8/256Gb Ram Upto 24Gb Official Warranty 100% Original,Rp5.599.000,Kota Medan,5% Off,Voucher save 5%,,(2),,
https://www.lazada.co.id/products/pdp-i8743544695.html,PROMO LAZADA Samsung Galaxy S24 Ultra Garansi Resmi,Rp9.012.500,Kab. Indramayu,,,,,,
https://www.lazada.co.id/products/pdp-i18825016990.html,Tecno Spark 40 Nfc (6/128Gb - 8/256Gb) Helio G91 - 6.67 Inch Ips - 50Mp Camera - Ip64 Official Warranty 12+1 Months,Rp2.073.000,Kab. Bekasi,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i8218194949.html,Hp Infinix Smart 8 Plus Ram 4GB Internal 128GB Garansi Resmi,Rp1.349.000,Kota Pekanbaru,,,,,,
https://www.lazada.co.id/products/pdp-i18826182077.html,Asus ROG Phone 9 FE 12/256GB,Rp5.758.800,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8720510383.html,Tecno Spark 40 Pro+ Nfc (8/128Gb - 8/256Gb) Extended Ram 8Gb - Helio G200 - 50Mp Ai Camera - 6.78 Inch Amoled - Li-Po 5200Mah - Fast Charging 45W Official Warranty 12+1 Months,Rp2.943.000,Kab. Bekasi,2% Off,Voucher save 2%,,(1),,
https://www.lazada.co.id/products/pdp-i8301832697.html,Tecno Pova 5 Pro 5G Ram 8 Rom 256GB,Rp2.050.000,Kota Surabaya,18% Off,Voucher save 18%,9 sold,,,
https://www.lazada.co.id/products/pdp-i7418552920.html,Tecno Spark 10 Pro 8/128GB 8/256GB Garansi Resmi,Rp1.879.000,Kota Jakarta Pusat,,,22 sold,(14),,
https://www.lazada.co.id/products/pdp-i18820812677.html,TECNO CAMON 50 12/256GB 8/256GB 8/128GB GARANSI REMSI,Rp3.999.000,Kota Jakarta Timur,,,,,,
https://www.lazada.co.id/products/pdp-i18828277095.html,"Realme 16 Pro+ 5g 12/512Gb Snapdragon 7 Gen 4, Amoled 200Mp, 7000Mah |   Official Realme Indonesia Warranty 1 Year",Rp8.255.000,Kota Jakarta Barat,8% Off,Voucher save 8%,,,,
https://www.lazada.co.id/products/pdp-i8812390484.html,Sale Xiaomi Redmi 15 8/128Gb |   8/256Gb Battery 7000Mah 33W Turbo Charging Powerful Snapdragon 685,Rp2.079.000,Kota Jakarta Barat,10% Off,Voucher save 10%,5 sold,,,
https://www.lazada.co.id/products/pdp-i18821191868.html,Iqoo 15R 12/512 12/256 8/256 Battery 7600Mah Snapdragon 8 Gen 5 Official Guarantee,Rp7.999.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i7229610687.html,Lcd Tablet Samsung tab2 SM p3100 ori cabutan normal tidak termasuk tc,Rp49.900,Kab. Subang,,,8 sold,(2),,
https://www.lazada.co.id/products/pdp-i7991896408.html,nokia asha 501 RM 902 normal second,Rp141.599,Kab. Cirebon,6% Off,Voucher save 6%,,(1),,
https://www.lazada.co.id/products/pdp-i8080926764.html,nokia expres 5310 RM 303 normal second,Rp208.780,Kab. Cirebon,16% Off,Voucher save 16%,43 sold,(17),,
https://www.lazada.co.id/products/pdp-i18825717103.html,Oppo A3S Is Ready to Use as a Cellphone Unit Only,Rp165.000,Kab. Banyuwangi,,,,,,
https://www.lazada.co.id/products/pdp-i7490444874.html,samsung C3322 lakota normal second harga terjangkau,Rp56.640,Kab. Cirebon,6% Off,Voucher save 6%,82 sold,(35),,
https://www.lazada.co.id/products/pdp-i8747974781.html,Infinix Smart 10 4/128Gb - up to 8Gb Extended Ram - 6.67 Inch 120Hz Hd+ - T7250 - 5000 Mah - Sleek Black,Rp1.100.000,Kota Jakarta Selatan,8% Off,Voucher save 8%,,,,
https://www.lazada.co.id/products/pdp-i7632434528.html,Mesin Samsung Galaxy J3 Pro 2017 SM-J330G Normal unit,Rp60.000,Kab. Cirebon,,,67 sold,(40),,
https://www.lazada.co.id/products/pdp-i8093760080.html,nokia asha 205 RM 863 normal second bonus casan,Rp47.495,Kab. Cirebon,5% Off,Voucher save 5%,32 sold,(15),,
https://www.lazada.co.id/products/pdp-i8387524837.html,HP Mini Lipat Phone Jadul Ori Garansi 1 Tahun,Rp389.000,Kota Jakarta Barat,61% Off,Voucher save 61%,,(1),,
https://www.lazada.co.id/products/pdp-i7711098279.html,mesin hp Samsung Galaxy Note 3 SM N900 ori cabutan normal,Rp89.900,Kab. Subang,,,13 sold,(5),,
https://www.lazada.co.id/products/pdp-i8226482600.html,mesin unit sony xperia xz hidup normal lcd mati atau garis,Rp80.000,Kab. Cirebon,20% Off,Voucher save 20%,34 sold,(21),,
https://www.lazada.co.id/products/pdp-i8297670568.html,TECNO SPARK 20C RAM 8/128GB Smartphone 6.6 HD+ Dot In Display Screen With Dynamic,Rp1.100.000,Kota Jakarta Selatan,8% Off,Voucher save 8%,14 sold,(6),,
https://www.lazada.co.id/products/pdp-i6807544880.html,Flash Sale! !! Samsung Galaxy A34 5g / A33 5g / A32 5g 8/128 Gb - 8/256 Gb - Warranty,Rp1.750.000,Kota Jakarta Selatan,8% Off,Voucher save 8%,185 sold,(63),,
https://www.lazada.co.id/products/pdp-i7280460547.html,X15 Tws Wireless Bluetooth Headset Waterproof Noise Cancelling Led Earbuds with Mic Headphones,Rp31.913,Kota Jakarta Barat,54% Off,Voucher save 54%,13.1K sold,(4209),,
https://www.lazada.co.id/products/pdp-i7925612212.html,Smartberry Smart2030 Kids Study Tab B85 Pro / B91 / B93 / Kidstablet Anak / Tablet 7 Inch / Tablet Pc / Tablet Android / 4/128 Gb / Kids Gift / Gift for Children / Zoom / Whatsapp / Play Store / 2 Camera,Rp679.428,Kota Jakarta Utara,41% Off,Voucher save 41%,526 sold,(242),,
https://www.lazada.co.id/products/pdp-i8283442565.html,"iTel A70 3/128 4/128 4/256 RAM 3 4 ROM 128 256 GB 3GB 4GB 128GB 256GB - 4/256GB,Gold",Rp1.080.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,(1),,
https://www.lazada.co.id/products/pdp-i8748650032.html,Samsung Galaxy A06,Rp1.040.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,,,,
https://www.lazada.co.id/products/pdp-i8297270217.html,Samsung Galaxy Z Flip 4 Internal 256Gb Official Warranty Original Sein,Rp5.575.111,Kota Jakarta Barat,72% Off,Voucher save 72%,,,,
https://www.lazada.co.id/products/pdp-i8165408202.html,Xiaomi Redmi Note 13 5g & 4g - 8/256Gb - 108Mp - 120Hz Amoled Warranty - Promo,Rp1.850.000,Kota Jakarta Selatan,3% Off,Voucher save 3%,9 sold,(3),,
https://www.lazada.co.id/products/pdp-i8016440957.html,Sale LCD Oppo A12 original HP smartphone LCD screen anti blue light HD YY official warranty 12 months free shipping cheap cod,Rp117.500,Kota Jakarta Barat,44% Off,Voucher save 44%,1.4K sold,(444),,
https://www.lazada.co.id/products/pdp-i8036048105.html,samsung pocket / young / start  galaxy S5312 normal secondd,Rp90.155,Kab. Cirebon,10% Off,Voucher save 10%,18 sold,(10),,
https://www.lazada.co.id/products/pdp-i7518074626.html,nokia 2730c RM 578 normal second ada casan nya,Rp80.000,Kab. Cirebon,20% Off,Voucher save 20%,14 sold,(7),,
https://www.lazada.co.id/products/pdp-i7356592732.html,nokia 105 TA 1174 normal second,Rp44.280,Kab. Cirebon,2% Off,Voucher save 2%,25 sold,(9),,
https://www.lazada.co.id/products/pdp-i8614602959.html,Meetoo Lcd Infinix Smart 9 / Smart 9 HD / X6532 / X6532C Fullset Touchscreen Sentuh Normal,Rp168.950,Kota Jakarta Pusat,43% Off,Voucher save 43%,32 sold,(9),,
https://www.lazada.co.id/products/pdp-i7232922369.html,Vivo Y53 Machine Is Normal,Rp90.000,Kab. Cirebon,,,36 sold,(15),,
https://www.lazada.co.id/products/pdp-i18816624761.html,Telephone Ip Phone Cisco 7942g New with Guarantee - Acamart,Rp127.500,Kab. Banjarnegara,15% Off,Voucher save 15%,,,,
https://www.lazada.co.id/products/pdp-i7317462799.html,mesin nokia 2300 RM 4 normal lcd garis,Rp64.120,Kab. Cirebon,8% Off,Voucher save 8%,39 sold,(14),,
https://www.lazada.co.id/products/pdp-i7532038723.html,LCD Samsung A12 / A02 / M12 / M02 / A32 5G fullset + touchscreen HP 100% compatible original Meetoo quality  You can pay on the spot,Rp128.240,Kota Jakarta Barat,36% Off,Voucher save 36%,461 sold,(212),,
https://www.lazada.co.id/products/pdp-i8016402253.html,Sale LCD Oppo A7 original HP smartphone LCD screen anti blue light HD YY official warranty 12 months free shipping cheap cod,Rp118.500,Kota Jakarta Barat,46% Off,Voucher save 46%,461 sold,(162),,
https://www.lazada.co.id/products/pdp-i8642392567.html,Samsung Galaxy A06 6/128GB new Promo,Rp1.299.000,Kab. Majalengka,,,,,,
https://www.lazada.co.id/products/pdp-i7059634783.html,Lcd Touchscreen Fullset Kwalitas  Crown Super Redmi Note 4X - Snapdragon,Rp93.000,Kota Tangerang Selatan,,,86 sold,(34),,
https://www.lazada.co.id/products/pdp-i8266202246.html,Lcd Infinix Smart 7 &lt; X6515 &gt; Fullset+Touchscreen Hp 100% Kompatible Original Meetoo Quality &lt; COD &gt; Bisa Bayar Di Tempat Free Dus Packing &amp; Bubble Wrap,Rp149.000,Kota Jakarta Barat,25% Off,Voucher save 25%,107 sold,(39),,
https://www.lazada.co.id/products/pdp-i7637164019.html,mesin nokia E63-1 Ram 437 normal lcd garis,Rp37.600,Kab. Cirebon,6% Off,Voucher save 6%,25 sold,(12),,
https://www.lazada.co.id/products/pdp-i8349988048.html,Infinix Hot 50 Pro Plus 8/256Gb 6.78 Inch 3D Curved 120Hz Amoled - 50Mp - 5000 Mah - Nfc - Purple,Rp1.640.000,Kota Jakarta Selatan,4% Off,Voucher save 4%,34 sold,(10),,
https://www.lazada.co.id/products/pdp-i8779734184.html,Hancdon Tablet PC Galaxy Tablet Anak F06 Android 6GB+128GB 7.1 inci Layar Penuh Layar Besar Wifi 5G Dual SIM Dual Standby Tablet Anak-anak Belajar Ponsel Kantor Tablet Game Tablet Harga Rendah Tablet Jaminan Resmi Tablet Mesin Pembelajaran,Rp137.900,Kab. Sumedang,1% Off,Voucher save 1%,,,,
https://www.lazada.co.id/products/pdp-i7668566592.html,Smartphone Infinix Hot 10 Play RAM 4/64 GB - Free Sim card,Rp1.100.000,Kota Jakarta Selatan,12% Off,Voucher save 12%,,,,
